accountContextSearch,acctName,acctNumber,acctType,custrecord_cash360_exclude_account,custrecord_cps_bdc_lastupdatedbyimp_acc,custrecord_cps_bdc_updatedbyimp_acc,id,includeChildren,inventory,isInactive,isSummary,lastModifiedDate,localizations,subsidiary,unit,unitsType,cashFlowRate,currency,eliminate,generalRate,reconcileWithMatching,revalue,description,externalId,curDocNum,parent,sSpecAcct
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2009/accountContextSearch'}]}",Notes Payable - TEKI Inc (R Myles),23069,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,2009,False,False,False,False,2023-05-03T20:41:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2009/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2009/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1999/accountContextSearch'}]}",Notes Payable - Hurst SDC (M Self),23071,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,1999,False,False,False,False,2023-05-03T20:12:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1999/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1999/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2010/accountContextSearch'}]}",Notes Payable - TEKI Aug 2022,23072,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,2010,False,False,False,False,2023-05-03T20:45:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2010/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2010/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2011/accountContextSearch'}]}",Notes Payable - TEKI-SDC Acquisition,23073,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,2011,False,False,False,False,2023-05-03T20:46:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2011/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2011/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2000/accountContextSearch'}]}",Notes Payable - NCTSI (R Myles),23081,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,2000,False,False,False,False,2023-05-03T20:17:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2000/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2000/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2001/accountContextSearch'}]}",Notes Payable - Mark Self,23091,"{'id': 'OthCurrLiab', 'refName': 'Other Current Liability'}",False,False,False,2001,False,False,False,False,2023-05-03T20:19:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2001/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2001/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345/accountContextSearch'}]}",Long Term Liabilities,23100,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,345,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23100,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/346/accountContextSearch'}]}",Hothem Revenue Due,23101,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,346,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/346/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/346/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23101,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345'}], 'id': '345', 'refName': '23100 Long Term Liabilities'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1959/accountContextSearch'}]}",Reece Revenue Due,23102,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,1959,True,False,False,False,2023-01-05T14:46:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1959/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/1959/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/currency/1'}], 'id': '1', 'refName': 'USD'}",False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345'}], 'id': '345', 'refName': '23100 Long Term Liabilities'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2497/accountContextSearch'}]}",Dr. Batra Due,23103,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,2497,True,False,False,False,2023-12-19T22:09:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2497/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2497/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/345'}], 'id': '345', 'refName': '23100 Long Term Liabilities'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2769/accountContextSearch'}]}",Dr. Lagulli Due,23104,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,2769,True,False,False,False,2024-12-19T16:59:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2769/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2769/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/347/accountContextSearch'}]}",Notes Payable,23105,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,347,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/347/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/347/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23105,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348/accountContextSearch'}]}",Loans Payable,23110,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,348,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23110,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/535/accountContextSearch'}]}",Loans Payable AAC,23111,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,535,True,False,False,False,2023-04-13T15:49:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/535/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/535/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23111,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/536/accountContextSearch'}]}",Loans Payable ADV,23112,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,536,True,False,False,False,2023-04-13T15:49:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/536/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/536/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23112,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/537/accountContextSearch'}]}",Loans Payable ARG,23113,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,537,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/537/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/537/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23113,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/538/accountContextSearch'}]}",Loans Payable ARM,23114,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,538,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/538/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/538/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23114,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/539/accountContextSearch'}]}",Loans Payable FMGO,23115,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,539,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/539/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/539/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23115,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/540/accountContextSearch'}]}",Loans Payable FLYR,23116,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,540,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/540/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/540/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23116,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/541/accountContextSearch'}]}",Loans Payable GJ&D,23117,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,541,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/541/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/541/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23117,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/542/accountContextSearch'}]}",Loans Payable NPIC,23118,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,542,True,False,False,False,2024-02-15T19:26:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/542/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/542/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23118,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/543/accountContextSearch'}]}",Loans Payable MDTX MRI,23119,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,543,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/543/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/543/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23119,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/544/accountContextSearch'}]}",Loans Payable NFL,23120,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,544,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/544/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/544/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23120,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/545/accountContextSearch'}]}",Loans Payable PSO,23121,"{'id': 'LongTermLiab', 'refName': 'Long Term Liability'}",False,False,False,545,True,False,False,False,2023-04-13T15:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/545/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/545/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,True,"{'id': 'CURRENT', 'refName': 'Current'}",,True,,23121,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/348'}], 'id': '348', 'refName': '23110 Loans Payable'}",
